2.558159111613919623e-01,2.957555973031147922e-01,2.978064171642735847e-01,2.270381494855385207e-01,2.163079003477222650e-01,3.146601428013037771e-01,2.190455035050008215e-01,2.303530154436155275e-01,2.369620855831780226e-01,2.301054815112095475e-01,2.870420474624678642e-01,3.034087607381593110e-01,1.577913571484714506e-01,1.966053790621072606e-01,3.044700374717110858e-01,1.704505347645619007e-01,1.916684471424409120e-01,2.591398018689579086e-01,1.594135314941977910e-01,2.108122649921904401e-01,2.121666912661562820e-01,3.177834405558676578e-01,1.442132022678438985e-01,2.939606153699494406e-01,1.775160029449655563e-01,3.186163985702101242e-01,3.449151063498684389e-01,2.386288827503985077e-01,2.445175402232338535e-01,2.984078948517037699e-01,4.056868613395891443e-01,4.244810986721511137e-01,3.579954035940100532e-01,4.466820765130017357e-01,3.626411887525333166e-01,4.324178404815777754e-01,2.936609652645618684e-01,3.828798668066531463e-01,4.419600675291743830e-01,3.347439260951678430e-01,4.001728430108472678e-01,4.824436643906226396e-01,4.823848646955032904e-01,4.951807933148646979e-01,4.755824790478705433e-01,4.666049752174876719e-01,4.559105234000796480e-01,3.802413505601750510e-01,4.309407749329550175e-01,5.047145950960517657e-01
2.029539600206834993e-01,2.352812237267760676e-01,2.628545601300087964e-01,1.542723396502740929e-01,2.663194353733413511e-01,2.262852020608843995e-01,2.017199798294712076e-01,2.365384744352695967e-01,2.599000015298564836e-01,2.494541779888970190e-01,2.815784897767780182e-01,1.288455578116107780e-01,2.717396183599177228e-01,2.759992839844636614e-01,2.613843770429411517e-01,2.488467231909111954e-01,3.158919324832434872e-01,2.556641642960615912e-01,3.286637239886530115e-01,2.264810320852109760e-01,2.507799923517154417e-01,1.809354972547976281e-01,2.111986790833797478e-01,3.001392880078548320e-01,2.462461145942831664e-01,3.048634571475306587e-01,3.101623539596746193e-01,2.550646129819771901e-01,3.223004695995290714e-01,3.155033261286107060e-01,2.612179197311426671e-01,3.108291094597655513e-01,3.678605676999976426e-01,3.027383115742229291e-01,4.814844120675842998e-01,4.357034029706153833e-01,3.433245471889511680e-01,4.244341252400949949e-01,4.493704310502060206e-01,3.679067247080216041e-01,4.234161223392332030e-01,4.547676711627829937e-01,4.579956945271544400e-01,4.236292180631805460e-01,4.832255125413553176e-01,4.809013482145645391e-01,5.630477067650648815e-01,4.560280987572027933e-01,4.498967112483285291e-01,4.404756789399225103e-01
2.784913591885896933e-01,2.096513127562017464e-01,1.964669968359505914e-01,1.623406793811945359e-01,2.534553583832742651e-01,2.034587057953611555e-01,2.225394501540280678e-01,2.610955463917349340e-01,2.200749111678037551e-01,2.606171131158572241e-01,1.743639684530753076e-01,2.403256242823802180e-01,1.682847099404050084e-01,2.081731576567909248e-01,2.723311666456345592e-01,1.659839550807610253e-01,2.035623424596764153e-01,1.715272807281296163e-01,2.143091945615149263e-01,2.422236214057033044e-01,1.547552918336954630e-01,1.457158420638461904e-01,1.802040739816692660e-01,1.999408141922142668e-01,2.547132038999383452e-01,3.062845753483141586e-01,1.972143563850940473e-01,2.976057850358806989e-01,2.799665104825686535e-01,3.254928559011109335e-01,2.751686178502893432e-01,3.616847202215203172e-01,2.927971965129330112e-01,3.639757906251421815e-01,3.430398995212075586e-01,3.901883912523901876e-01,3.217618924249874279e-01,3.411124756517013301e-01,3.873773371316165948e-01,3.772389844198216213e-01,4.416207579861204380e-01,4.130225518015852582e-01,4.868522729205021493e-01,4.603938781616844222e-01,4.025837412998560794e-01,4.596966334226620376e-01,4.699492037516266318e-01,4.227772659049168213e-01,4.869055841355513503e-01,4.857575228367864151e-01
2.063338967872412888e-01,3.975523826321724075e-01,2.779174799832659915e-01,2.271809237196664999e-01,2.084163177125168687e-01,3.985472692843374243e-01,2.477130833918718689e-01,2.299363403348053392e-01,2.889623246929670097e-01,1.961675276548639768e-01,2.975991700794956007e-01,2.674465529199429592e-01,3.029961337409566302e-01,1.924942140133233115e-01,2.121461895558976463e-01,2.824712586222138944e-01,2.553584547940264127e-01,1.615338928881474567e-01,2.371826014841989516e-01,1.819377351835585466e-01,2.314820391244878928e-01,3.580426431340409943e-01,2.617851699563196188e-01,1.909824462470078310e-01,3.058615356819515130e-01,2.299280664338790303e-01,2.669613124967268880e-01,2.939843731916801373e-01,3.584751322448797572e-01,2.840039214426656744e-01,3.974161026132218000e-01,4.007706270127801562e-01,3.300512960210315594e-01,2.768247548217391829e-01,3.223130921719191133e-01,3.807796260000431698e-01,3.617719300056525533e-01,3.021918288842993516e-01,3.160519888263326194e-01,4.048298900124109312e-01,4.534494818558075790e-01,4.218429479550746541e-01,4.572512077283260590e-01,3.328751191286034583e-01,4.087302302203732474e-01,5.064308364563365750e-01,4.344661456912591868e-01,3.558279930769517319e-01,3.828116968526510955e-01,4.635247330061333937e-01
2.905265150080031944e-01,3.314528454612132302e-01,2.193007635890462381e-01,2.171716930630291365e-01,3.163898105705766350e-01,1.878925156688268927e-01,3.060513495432119480e-01,2.529454404441120463e-01,1.472403783963736057e-01,4.079140340967882805e-01,2.930554359219056382e-01,2.256343032471899157e-01,2.398780313624288285e-01,2.506729578326873931e-01,2.550351448946717725e-01,2.407157700932430755e-01,2.451775553072238212e-01,2.462034578949860719e-01,2.880235005759906874e-01,2.456599917509885711e-01,2.603850508212299242e-01,3.198278922161759685e-01,2.140564271836863375e-01,3.146198713249909185e-01,3.733045089735644306e-01,2.714898848000886211e-01,3.306118322019925837e-01,2.890902171250188668e-01,3.445944373112718728e-01,2.693939805408067656e-01,3.922494788758526529e-01,2.427315936610296987e-01,3.402704874783538669e-01,4.135995180660405057e-01,3.995661226492600582e-01,2.837211070111383404e-01,4.487324420802971670e-01,3.768729934844526341e-01,4.085286066986786868e-01,3.657598081046594118e-01,4.636105364858856825e-01,4.915669563002627585e-01,4.931665868618801962e-01,4.750679257548089396e-01,4.716856701807227714e-01,4.285480404786079500e-01,4.040156518621382253e-01,4.112371086383403984e-01,3.984329213793123547e-01,4.252830077765434313e-01
3.094676608165906062e-01,1.323974898665828681e-01,2.958259925648221711e-01,2.146925553575559642e-01,3.365780644919035280e-01,3.080270684949422133e-01,1.315180081895934161e-01,2.730208726704789202e-01,2.155727162233061767e-01,2.608573980333007691e-01,2.531429029883243698e-01,1.429123426417475418e-01,1.865520874793273054e-01,1.809914153664199388e-01,1.673618042193416589e-01,1.700067951948709966e-01,1.631961438584147994e-01,2.369979478897126790e-01,2.075416020824819852e-01,2.549374180340981955e-01,2.822442943330774612e-01,2.580766753246105938e-01,2.748749171303564998e-01,3.118678828460781927e-01,3.939292155211613911e-01,2.405073788199091622e-01,2.833653468259526576e-01,1.252872615468164641e-01,3.681223567254287010e-01,3.195926231688513419e-01,2.311740606589879898e-01,3.781274990139329994e-01,3.796306308836326915e-01,3.634532203968505182e-01,2.438971848296191958e-01,3.335053389782513533e-01,3.545804382961735834e-01,3.324060436074042224e-01,4.890221843873110430e-01,3.334773762572774691e-01,3.689284951762739073e-01,4.001634811677811099e-01,4.671188882470055370e-01,4.443980688139539392e-01,3.755679609195966551e-01,4.642108333320328351e-01,4.425236411740794962e-01,5.735369802103164050e-01,4.191643156269511117e-01,4.225562187932985214e-01
2.852944912778191955e-01,3.254177208359331774e-01,2.667296295461376032e-01,2.469242653192423864e-01,2.235678230807640887e-01,2.768206258023350741e-01,3.219792359434544560e-01,2.787296877817150853e-01,2.582743298044429259e-01,2.058212505651718649e-01,2.840980406359125410e-01,1.691178121653424404e-01,2.016671291705821878e-01,1.771297597940010848e-01,1.592517028152781178e-01,2.863329012925374117e-01,1.781708317877322145e-01,1.977985726092711394e-01,3.870245631001452136e-01,2.963396087254241973e-01,2.477924488005526782e-01,2.081382709072822079e-01,1.756266082575209109e-01,1.904088800594930797e-01,2.915757539743111248e-01,3.002637648193922093e-01,3.230991301530929949e-01,3.382836524515487886e-01,2.782679873874397414e-01,4.236164521307574926e-01,3.099781931383728262e-01,3.010710748452168906e-01,3.561612706704678777e-01,3.832547053760811395e-01,3.340592689532367876e-01,2.981961984452792813e-01,3.717079976822260656e-01,4.084740948394813831e-01,4.423599608092709246e-01,3.728655441364076006e-01,4.357383854843165372e-01,4.820879578263179699e-01,5.611052683706850841e-01,4.038836145264753652e-01,3.465646163635460186e-01,4.099131033729700446e-01,4.334138865171088262e-01,4.040963147943808509e-01,4.469327584965429034e-01,3.223964747822307686e-01
2.492237879618915131e-01,3.427600569876077530e-01,1.300255255709095170e-01,3.229003614440677516e-01,3.520275731360015814e-01,2.815048783671428301e-01,3.250500525842226485e-01,2.675450824820567175e-01,2.899510995773819655e-01,2.869196664395289864e-01,2.639886863708169051e-01,2.721697610971552383e-01,2.086575385191640486e-01,2.214804218979557482e-01,2.608007896122306324e-01,2.210356707545590715e-01,2.558009051458864369e-01,2.585116246031869958e-01,2.460937264943372782e-01,2.293684301952409466e-01,3.025621685926782045e-01,2.595253776145816649e-01,2.737932406133163910e-01,3.491353497121401084e-01,2.936743078341167434e-01,2.622566139935906260e-01,3.373162092460564865e-01,3.136912347765001829e-01,2.905966830349724916e-01,3.311036712626507228e-01,3.723234438613575170e-01,2.991709151877396389e-01,3.681199464461614168e-01,4.512720219585742432e-01,3.414609132476845166e-01,3.792812866886083323e-01,4.411177264815041577e-01,3.976866619372857459e-01,4.485056980914626790e-01,3.686066583033663635e-01,4.583428683091494427e-01,2.853624423655693465e-01,4.484439676658634188e-01,4.715666484526169766e-01,4.082821289754466898e-01,4.110031858209987066e-01,4.684647078513379803e-01,4.605049195970589704e-01,4.587864531722013473e-01,4.246617746531173299e-01
2.021342260214806508e-01,2.304271756341784716e-01,2.391029587393789513e-01,3.082154061558337599e-01,1.877270700772668832e-01,2.016745653532139582e-01,1.944666711164888817e-01,1.565779595184465522e-01,3.113195686038171539e-01,2.330988969489164453e-01,1.456729970560410869e-01,2.535673112176466404e-01,1.811513421008489333e-01,1.852021376481320369e-01,2.198092526262673263e-01,2.378253012935955535e-01,2.445652794252690942e-01,2.740317809917109382e-01,2.035033183275908042e-01,2.404742215445195008e-01,2.109530169015158829e-01,2.376374486042372169e-01,2.134515383673722400e-01,2.162769710977954785e-01,2.522495131947961045e-01,2.842982378785171571e-01,3.422087635880719514e-01,2.383538085594063549e-01,2.610633776404318596e-01,4.004962680763965999e-01,4.918005813508430912e-01,3.214888678759133533e-01,3.450981677907526968e-01,3.375151171625908053e-01,3.705872020127938260e-01,3.822356757709627906e-01,3.629687840381240482e-01,4.271413303169680487e-01,4.887872974838554097e-01,3.352136060574030241e-01,4.485191731013124516e-01,4.350519457234024445e-01,4.322256732225898679e-01,5.270471390239884757e-01,4.894137137065208698e-01,3.418671005603006741e-01,5.962286193752202035e-01,3.242211208594198424e-01,3.463649315865823253e-01,3.880440398013212389e-01
2.712345884384969041e-01,1.969789749240698218e-01,2.362619536410791032e-01,2.891141695956231938e-01,3.272362083097375973e-01,1.894897589078169409e-01,1.811374685979403321e-01,2.473982545087246576e-01,3.021950745886475831e-01,2.107550141125842103e-01,2.284613480861280022e-01,2.637784485785508726e-01,2.318053803720993844e-01,2.590203746498070947e-01,2.106196919493268649e-01,2.079714247404240712e-01,2.152676601231387765e-01,2.974719696148819259e-01,2.571456812457870722e-01,2.185409409872189068e-01,1.581806851213076737e-01,2.368896046561351221e-01,2.696301868888914544e-01,2.885371910209281743e-01,1.763352171620300168e-01,2.243811868137023102e-01,1.845330952766813248e-01,3.107039543656933689e-01,4.068103286354958215e-01,3.399374373413482364e-01,3.807476975557816945e-01,3.753576188735336938e-01,3.868454832130358012e-01,3.678153602038770065e-01,3.998380370266000905e-01,3.686200646679723691e-01,3.889171720316496050e-01,4.559889806126457557e-01,3.454504548583963719e-01,3.284795840491445684e-01,5.312114613745620995e-01,4.623067994381684920e-01,4.043584381972294417e-01,5.307276872453565719e-01,5.262989575414924737e-01,4.338879195586995974e-01,4.309208559691627416e-01,4.994194262941106799e-01,4.206648575713550775e-01,4.971759113966738308e-01
