x1,x2,day,group,id,y,D
-0.279028904342522,-0.832295400032291,1,1,1,-2.42234779794449,0
-0.738146176005052,0.274781566684487,2,1,1,0.573985791102028,0
-1.00934547621917,-0.30961381470751,3,1,1,-1.43073137773137,0
0.212932159565605,0.386806195236657,4,1,1,1.90142977158891,0
-0.242609417871521,-0.704987517106546,5,1,1,-1.74429734210289,0
-0.138232453319628,-0.236123071739326,6,1,1,-0.232517264446861,0
0.0203654058747144,0.219439285295761,7,1,1,1.21926358114578,0
0.0317806096512497,-0.291649188318501,8,1,1,-0.363942123301129,0
0.211430182243843,0.0703849078131301,9,1,1,0.985997436500031,0
-0.524896617237533,0.0527334658595556,10,1,1,0.12173150880385,0
0.408021540515959,0.249564963581986,11,1,1,1.61647881463771,0
-0.607282806793835,-0.894984096903331,12,1,1,-2.8338394613217,0
-0.253748477414923,0.089215537376506,13,1,1,0.427850893178299,0
0.188607829979272,0.232256624160089,14,1,1,1.27881189089282,0
0.223472536589471,-0.179537569379861,15,1,1,0.12900769439519,0
-0.311838704648082,-0.821753901471374,16,1,1,-2.40434134637484,0
0.805661843590273,0.0560536294190849,17,1,1,1.47671574270676,0
0.0820837424693771,-0.293251127757517,18,1,1,-0.372746764522044,0
0.290682777671811,0.370520074109645,19,1,1,1.68223457732699,0
0.216429317111199,0.378335066690908,20,1,1,1.69067538496002,0
-0.542715194673161,-0.687496688785818,21,1,1,-2.29513138104306,0
0.0882059704319409,0.238758946844352,22,1,1,1.17950177918079,0
0.105544667425518,1.18536612034871,23,1,1,4.21699745307505,0
0.00908442154619609,0.139534646726803,24,1,1,0.955838256293226,0
-0.212398366720606,-0.130128474447359,25,1,1,-0.184221187727974,0
0.182744942422241,0.0483619242232652,26,1,1,0.688508578318962,0
0.965106519788984,0.928104444935786,27,1,1,4.08329438287428,0
0.32864216707896,-0.18205360065491,28,1,1,0.303861676057077,0
0.426967719940316,-0.419553414230819,29,1,1,-0.39709359707702,0
-0.459300488901755,-0.694383136309035,30,1,1,-2.04805433691336,0
0.258767554114292,-0.702391273903992,31,1,1,-1.38901070169404,0
0.33196487478881,0.409764536869617,32,1,1,2.04871325078359,0
-0.653418819290063,-0.249864586851156,33,1,1,-0.926326699365108,0
-0.733829624999673,-0.901373348794209,34,1,1,-2.9364226844891,0
0.420829428101232,-0.180376393588416,35,1,1,0.37422169066648,0
0.157335707047753,0.20450916762172,36,1,1,1.24504366007228,0
-0.400611952969604,0.159830725974623,37,1,1,0.513493353006602,0
0.142338159625376,-0.0570159398734261,38,1,1,0.281587702494571,0
0.0801866689363106,0.499845485076419,39,1,1,2.02054359161938,0
0.353540298882259,-0.0275131137923147,40,1,1,0.664956364377125,0
0.53410330464418,-1.36759017062362,41,1,1,-3.03411334331303,0
0.73983833813824,-0.0726977879997701,42,1,1,0.923480222796,0
0.0795496390511459,-0.198344690238459,43,1,1,0.103485532913438,0
-0.396503254040529,0.1259462623511,44,1,1,0.500667883816929,0
-1.17941752847094,0.488164337769265,45,1,1,0.822042966746517,0
-0.479061881378794,-0.182178605575555,46,1,1,-0.543891740824735,0
0.108832675635496,0.244903242357757,47,1,1,1.20653018845436,0
-0.506384017173083,-0.137111621523647,48,1,1,-0.462643641645507,0
0.0781376876708358,0.0952903900074343,49,1,1,0.790792849008608,0
-0.220889538371328,0.104178486219393,50,1,1,0.437786835834123,0
-0.0142265557853284,0.107445120761076,1,2,2,0.73622076625033,0
0.129449978580202,0.696168926782529,2,2,2,2.59351699041959,0
0.0998701311491893,-0.00630064166365896,3,2,2,0.64846579905912,0
-0.635021725298525,0.814606030152432,4,2,2,2.39085221499369,0
0.297153808414924,-0.873641301376234,5,2,2,-1.88613204772967,0
-0.928791442963687,-0.0300441207482068,6,2,2,-0.61763844828944,0
0.141485088580995,0.100611103462089,7,2,2,0.884787524791221,0
