x1,x2,day,group,id,y,D
0.255370877125462,0.0952122572965368,1,1,1,0.981507269396363,0
-0.251392382039042,0.301270523877717,2,1,1,0.975844572634866,0
0.436266889192113,0.254709987246349,3,1,1,1.87297758940929,0
-0.26308208411279,-0.775474945883957,4,1,1,-2.04361500522093,0
0.319197407052607,0.304717732886404,5,1,1,1.75385245793362,0
-0.205314808258401,-0.8095866250807,6,1,1,-2.00495539256925,0
1.66399202518096,0.141496875220699,7,1,1,2.88715340972458,0
0.457052760167797,0.396472873736625,8,1,1,2.17749983736439,0
-0.152600386584439,-0.286987045979781,9,1,1,-0.467824739299925,0
-0.503094273534909,-0.17805589459279,10,1,1,-0.32750605903597,0
-0.590057560372967,-0.540423548941423,11,1,1,-1.6992812479006,0
-0.440072588404083,-0.308939171599628,12,1,1,-1.13026730093067,0
-0.358996131675561,0.0429492044027767,13,1,1,0.249071561629209,0
0.105428339764562,-0.0908417520575471,14,1,1,0.270982274534002,0
-0.254575604164295,0.155040831403535,15,1,1,0.572775252920851,0
-0.255157577714772,0.0375170908038916,16,1,1,0.0222670870651497,0
-0.279626373686981,-0.267858357843892,17,1,1,-0.631917104891353,0
0.633462125363921,-0.134316547299993,18,1,1,0.726843837753228,0
0.785713877967543,0.22137792763984,19,1,1,1.89921677107678,0
0.110130512633749,-0.045433569091476,20,1,1,0.172050327553699,0
-0.153502886439154,0.220687878538915,21,1,1,0.774026573166907,0
-0.285628013325429,0.0516837749138441,22,1,1,0.322090591969717,0
-0.932377988709025,-0.364370932345429,23,1,1,-1.70361585833497,0
0.0599212076984099,0.421266113139863,24,1,1,1.6384122705926,0
-0.111483554392993,-0.190913722259962,25,1,1,-0.532539006099241,0
0.692721489627881,0.272318493550498,26,1,1,1.76074920091021,0
-0.495411854504414,-0.14285652806125,27,1,1,-0.681062208210506,0
-1.02001386648726,-0.0186137159326421,28,1,1,-0.706528074837624,0
-0.0656162280054528,-1.44042220442955,29,1,1,-3.88661961335678,0
0.546155259542157,0.874054903846476,30,1,1,3.70038999350716,0
-0.733260429471427,-0.122622856726342,31,1,1,-0.522262319454091,0
